Date,Temp,Price
2011-08-19,0.8082474226804124,2112
2011-08-22,0.7896907216494846,2107
2011-08-23,0.8061855670103093,2023
2011-08-24,0.8164948453608247,2045
2011-08-25,0.8350515463917526,2167
2011-08-26,0.8494845360824742,2167
2011-08-29,0.8577319587628867,2077
2011-08-30,0.8639175257731959,2093
2011-08-31,0.8804123711340206,1970
2011-09-01,0.8618556701030928,1987
2011-09-02,0.8597938144329896,1910
2011-09-05,0.7958762886597939,1860
2011-09-06,0.7876288659793814,1860
2011-09-07,0.7711340206185567,1915
2011-09-08,0.7649484536082475,1915
2011-09-09,0.7154639175257732,1937
2011-09-14,0.8082474226804124,1953
2011-09-15,0.8350515463917526,1915
2011-09-16,0.8329896907216495,1915
2011-09-19,0.6515463917525773,1915
2011-09-20,0.6701030927835052,1930
2011-09-21,0.6783505154639176,1930
2011-09-22,0.6783505154639176,1830
2011-09-23,0.7072164948453609,1830
2011-09-26,0.7422680412371134,1813
2011-09-27,0.7546391752577319,1808
2011-09-28,0.7134020618556701,1808
2011-09-29,0.6536082474226804,1817
2011-09-30,0.6103092783505155,1740
2011-10-04,0.6123711340206186,1602
2011-10-05,0.6432989690721649,1602
2011-10-06,0.6453608247422681,1762
2011-10-07,0.622680412371134,1783
2011-10-10,0.6536082474226804,1683
2011-10-11,0.6453608247422681,1683
2011-10-12,0.6082474226804124,1683
2011-10-13,0.6474226804123712,1795
2011-10-14,0.6020618556701032,1770
2011-10-17,0.5360824742268041,1770
2011-10-18,0.49896907216494846,1770
2011-10-19,0.5690721649484536,1770
2011-10-20,0.6247422680412371,1800
2011-10-21,0.6618556701030929,1695
2011-10-24,0.5587628865979382,1763
2011-10-25,0.4618556701030928,1763
2011-10-26,0.5010309278350515,1763
2011-10-27,0.5670103092783505,1492
2011-10-28,0.6041237113402063,1435
2011-10-31,0.6144329896907217,1417
2011-11-01,0.6371134020618557,1417
2011-11-02,0.6391752577319587,1417
2011-11-03,0.6515463917525773,1598
2011-11-04,0.6845360824742268,1462
2011-11-07,0.6164948453608248,1680
2011-11-08,0.6123711340206186,1572
2011-11-09,0.6041237113402063,1610
2011-11-10,0.5958762886597938,1682
2011-11-11,0.5628865979381443,1610
2011-11-14,0.43711340206185567,1667
2011-11-15,0.45360824742268047,1690
2011-11-16,0.5298969072164949,1707
2011-11-17,0.5855670103092784,1563
2011-11-18,0.5979381443298969,1608
2011-11-21,0.33814432989690724,1648
2011-11-22,0.42061855670103093,1698
2011-11-23,0.3628865979381444,1698
2011-11-24,0.2721649484536083,2003
2011-11-25,0.3628865979381444,2047
2011-11-28,0.6061855670103093,2047
2011-11-29,0.5381443298969073,2047
2011-11-30,0.4020618556701031,1932
2011-12-02,0.41855670103092785,1927
2011-12-05,0.33608247422680415,1938
2011-12-06,0.38556701030927837,1872
2011-12-07,0.38762886597938145,1872
2011-12-08,0.30721649484536084,1977
2011-12-09,0.24948453608247426,1977
2011-12-12,0.37731958762886597,2098
2011-12-13,0.33608247422680415,1977
2011-12-14,0.354639175257732,1977
2011-12-15,0.22474226804123715,2182
2011-12-16,0.1587628865979382,2093
2011-12-19,0.25567010309278354,2127
2011-12-20,0.2989690721649485,2127
2011-12-21,0.3443298969072165,2127
2011-12-22,0.19175257731958767,1943
2011-12-23,0.19381443298969075,1943
2011-12-26,0.1587628865979382,1943
2011-12-27,0.22268041237113406,1943
2011-12-28,0.2948453608247423,1943
2011-12-29,0.2701030927835052,2042
2011-12-30,0.24329896907216497,2042
2012-01-02,0.20618556701030932,1992
2012-01-03,0.21237113402061858,2020
2012-01-04,0.15257731958762888,2020
2012-01-05,0.18762886597938147,1975
2012-01-06,0.24742268041237117,1953
2012-01-09,0.2989690721649485,1913
2012-01-10,0.25360824742268046,1913
2012-01-11,0.1814432989690722,1835
2012-01-12,0.2103092783505155,1667
2012-01-13,0.2804123711340206,1617
2012-01-16,0.32577319587628867,1617
2012-01-17,0.3628865979381444,1617
2012-01-18,0.33402061855670107,1617
2012-01-19,0.4144329896907217,1890
2012-01-20,0.41649484536082476,1777
2012-01-25,0.13608247422680417,1777
2012-01-26,0.24536082474226806,1777
2012-01-27,0.28659793814432993,1777
2012-01-30,0.18969072164948458,1865
2012-01-31,0.2082474226804124,1865
2012-02-01,0.041237113402061876,1710
2012-02-02,0.02268041237113405,1600
2012-02-03,0.1278350515463918,1600
2012-02-06,0.3237113402061856,1579
2012-02-07,0.1257731958762887,1604
2012-02-08,0.14020618556701034,1626
2012-02-09,0.21237113402061858,1530
2012-02-10,0.23298969072164952,1516
2012-02-13,0.36907216494845363,1516
2012-02-14,0.36701030927835054,1516
2012-02-15,0.27835051546391754,1516
2012-02-16,0.24742268041237117,1523
2012-02-17,0.17319587628865982,1523
2012-02-20,0.3010309278350516,1537
2012-02-21,0.3525773195876289,1537
2012-02-22,0.42474226804123716,1551
2012-02-23,0.39587628865979385,1609
2012-02-24,0.39381443298969077,1609
2012-02-27,0.2907216494845361,1611
2012-02-28,0.3484536082474227,1611
2012-03-02,0.44742268041237115,1394
2012-03-05,0.4144329896907217,1394
2012-03-06,0.36701030927835054,1394
2012-03-07,0.36701030927835054,1394
2012-03-08,0.34639175257731963,1587
2012-03-09,0.3752577319587629,1587
2012-03-12,0.2721649484536083,1630
2012-03-13,0.3402061855670103,1630
2012-03-14,0.3793814432989691,1630
2012-03-15,0.41855670103092785,1486
2012-03-16,0.47216494845360824,1486
2012-03-19,0.3628865979381444,1587
2012-03-20,0.36907216494845363,1566
2012-03-21,0.39381443298969077,1637
2012-03-22,0.465979381443299,1701
2012-03-23,0.40824742268041236,1611
2012-03-26,0.38556701030927837,1593
2012-03-27,0.43711340206185567,1664
2012-03-28,0.51340206185567,1607
2012-03-29,0.5443298969072166,1569
2012-03-30,0.4907216494845361,1569
2012-04-02,0.47628865979381446,1583
2012-04-03,0.4061855670103093,1569
2012-04-04,0.45360824742268047,1626
2012-04-05,0.443298969072165,1447
2012-04-06,0.41649484536082476,1447
2012-04-09,0.622680412371134,1390
2012-04-10,0.5876288659793815,1390
2012-04-12,0.48865979381443303,1529
2012-04-13,0.5175257731958763,1529
2012-04-16,0.5505154639175258,1554
2012-04-17,0.5855670103092784,1554
2012-04-18,0.6185567010309279,1611
2012-04-19,0.6556701030927835,1654
2012-04-20,0.6845360824742268,1650
2012-04-23,0.5711340206185567,1593
2012-04-24,0.711340206185567,1593
2012-04-25,0.6164948453608248,1626
2012-04-26,0.5505154639175258,1587
2012-04-27,0.6185567010309279,1587
2012-04-30,0.777319587628866,1554
2012-05-02,0.7814432989690723,1526
2012-05-03,0.7175257731958763,1564
2012-05-04,0.711340206185567,1564
2012-05-07,0.6865979381443299,1564
2012-05-08,0.7340206185567011,1564
2012-05-09,0.731958762886598,1650
2012-05-10,0.7195876288659795,1549
2012-05-11,0.6391752577319587,1549
2012-05-14,0.6371134020618557,1606
2012-05-15,0.6536082474226804,1563
2012-05-16,0.6474226804123712,1563
2012-05-17,0.6474226804123712,1630
2012-05-18,0.6783505154639176,1601
2012-05-21,0.7793814432989691,1597
2012-05-22,0.7855670103092784,1679
2012-05-23,0.7608247422680413,1650
2012-05-24,0.711340206185567,1731
2012-05-25,0.7278350515463918,1731
2012-05-29,0.7505154639175258,1821
2012-05-30,0.731958762886598,1850
2012-05-31,0.7360824742268042,1883
2012-06-01,0.7463917525773196,1860
2012-06-04,0.7938144329896908,1921
2012-06-05,0.7690721649484537,1874
2012-06-07,0.7793814432989691,1817
2012-06-08,0.7628865979381443,1817
2012-06-11,0.7835051546391752,1874
2012-06-12,0.7711340206185567,1874
2012-06-13,0.7876288659793814,1874
2012-06-14,0.8164948453608247,1826
2012-06-15,0.7938144329896908,1826
2012-06-18,0.8185567010309278,1850
2012-06-19,0.8412371134020619,1850
2012-06-20,0.8288659793814432,1850
2012-06-21,0.8350515463917526,1950
2012-06-22,0.8061855670103093,1950
2012-06-25,0.8515463917525773,1979
2012-06-26,0.8123711340206186,1943
2012-06-27,0.8164948453608247,1910
2012-06-28,0.8268041237113403,1886
2012-06-29,0.8391752577319588,1886
2012-07-02,0.8,1869
2012-07-03,0.7731958762886598,1869
2012-07-04,0.8082474226804124,1869
2012-07-05,0.7731958762886598,1893
2012-07-06,0.7360824742268042,1893
2012-07-09,0.8474226804123711,1836
2012-07-10,0.8391752577319588,1917
2012-07-11,0.7855670103092784,1804
2012-07-12,0.8144329896907216,1804
2012-07-13,0.843298969072165,1804
2012-07-16,0.7525773195876289,1860
2012-07-17,0.8309278350515464,1860
2012-07-18,0.8474226804123711,1860
2012-07-19,0.797938144329897,1860
2012-07-20,0.8329896907216495,1860
2012-07-23,0.8742268041237113,1843
2012-07-24,0.8783505154639175,1833
2012-07-25,0.8804123711340206,1833
2012-07-26,0.8845360824742269,1741
2012-07-27,0.8804123711340206,1741
2012-07-30,0.890721649484536,1741
2012-07-31,0.9030927835051547,1741
2012-08-01,0.9402061855670103,1703
2012-08-02,0.9402061855670103,1641
2012-08-03,0.9505154639175258,1641
2012-08-06,0.954639175257732,1611
2012-08-07,0.9381443298969072,1640
2012-08-08,0.9154639175257733,1626
2012-08-09,0.9175257731958762,1679
2012-08-10,0.8701030927835052,1679
2012-08-13,0.8536082474226805,1684
2012-08-14,0.8556701030927835,1684
2012-08-16,0.8412371134020619,1660
2012-08-17,0.8721649484536083,1660
2012-08-20,0.8288659793814432,1703
2012-08-21,0.8268041237113403,1711
2012-08-22,0.7587628865979381,1683
2012-08-23,0.7793814432989691,1734
2012-08-24,0.7855670103092784,1734
2012-08-27,0.8927835051546392,1703
2012-08-28,0.843298969072165,1703
2012-08-29,0.8350515463917526,1681
2012-08-30,0.7463917525773196,1749
2012-08-31,0.7958762886597939,1749
2012-09-03,0.8185567010309278,1749
2012-09-04,0.7587628865979381,1749
2012-09-05,0.7649484536082475,1807
2012-09-06,0.7505154639175258,1789
2012-09-07,0.7690721649484537,1779
2012-09-10,0.7835051546391752,1779
2012-09-11,0.7752577319587629,1779
2012-09-12,0.7505154639175258,1770
2012-09-13,0.7175257731958763,1759
2012-09-14,0.7051546391752577,1759
2012-09-17,0.6618556701030929,1744
2012-09-18,0.7360824742268042,1744
2012-09-19,0.7298969072164949,1744
2012-09-20,0.7195876288659795,1631
2012-09-21,0.7195876288659795,1617
2012-09-24,0.7484536082474227,1559
2012-09-25,0.7546391752577319,1559
2012-09-26,0.7443298969072165,1559
2012-09-27,0.7237113402061857,1550
2012-09-28,0.6762886597938145,1550
2012-10-02,0.7030927835051547,1521
2012-10-04,0.6969072164948453,1564
2012-10-05,0.6969072164948453,1564
2012-10-08,0.6845360824742268,1507
2012-10-09,0.6680412371134021,1489
2012-10-10,0.6288659793814433,1484
2012-10-11,0.5917525773195876,1460
2012-10-12,0.6123711340206186,1474
2012-10-15,0.6103092783505155,1431
2012-10-16,0.6577319587628867,1446
2012-10-17,0.5649484536082474,1446
2012-10-18,0.5443298969072166,1403
2012-10-19,0.6103092783505155,1403
2012-10-22,0.5814432989690722,1394
2012-10-23,0.511340206185567,1394
2012-10-24,0.5773195876288659,1387
2012-10-25,0.6185567010309279,1061
2012-10-26,0.6329896907216495,1060
2012-10-29,0.5463917525773196,1060
2012-10-30,0.4824742268041237,1057
2012-10-31,0.44742268041237115,1057
2012-11-01,0.42061855670103093,1327
2012-11-02,0.45360824742268047,1331
2012-11-05,0.48041237113402063,1353
2012-11-06,0.4515463917525773,1339
2012-11-07,0.47835051546391755,1339
2012-11-08,0.48659793814432994,1321
2012-11-09,0.49896907216494846,1321
2012-11-12,0.45567010309278355,1321
2012-11-13,0.4144329896907217,1321
2012-11-14,0.354639175257732,1279
2012-11-15,0.3917525773195877,1317
2012-11-16,0.4061855670103093,1303
2012-11-19,0.3752577319587629,1346
2012-11-20,0.3443298969072165,1346
2012-11-21,0.38969072164948454,1346
2012-11-22,0.443298969072165,1421
2012-11-23,0.3731958762886598,1421
2012-11-26,0.3525773195876289,1450
2012-11-27,0.3484536082474227,1436
2012-11-28,0.40824742268041236,1464
2012-11-29,0.3216494845360825,1407
2012-11-30,0.3402061855670103,1407
2012-12-03,0.3402061855670103,1379
2012-12-04,0.23711340206185572,1379
2012-12-05,0.22680412371134023,1379
2012-12-06,0.17525773195876293,1411
2012-12-07,0.21237113402061858,1426
2012-12-10,0.13402061855670105,1469
2012-12-11,0.17113402061855673,1469
2012-12-12,0.20206185567010312,1511
2012-12-13,0.27422680412371137,1453
2012-12-14,0.3608247422680413,1453
2012-12-17,0.29690721649484536,1421
2012-12-18,0.16494845360824745,1421
2012-12-20,0.2350515463917526,1379
2012-12-21,0.2907216494845361,1421
2012-12-24,0.12371134020618557,1336
2012-12-26,0.08247422680412372,1336
2012-12-27,0.18762886597938147,1524
2012-12-28,0.28659793814432993,1503
2012-12-31,0.1257731958762887,1524
2013-01-02,0.06391752577319593,1490
2013-01-03,0.032989690721649534,1511
2013-01-04,0.08453608247422684,1440
2013-01-07,0.20000000000000004,1440
2013-01-08,0.2103092783505155,1440
2013-01-09,0.1195876288659794,1440
2013-01-10,0.13402061855670105,1346
2013-01-11,0.2391752577319588,1317
2013-01-14,0.2618556701030928,1374
2013-01-15,0.2618556701030928,1374
2013-01-16,0.2515463917525773,1366
2013-01-17,0.18556701030927839,1446
2013-01-18,0.21443298969072166,1446
2013-01-21,0.3505154639175258,1459
2013-01-22,0.3835051546391753,1459
2013-01-23,0.3422680412371134,1459
2013-01-24,0.28659793814432993,1363
2013-01-25,0.11752577319587632,1337
2013-01-28,0.23298969072164952,1294
2013-01-29,0.3505154639175258,1294
2013-01-30,0.41649484536082476,1234
2013-01-31,0.45773195876288664,1313
2013-02-01,0.45567010309278355,1313
2013-02-04,0.288659793814433,1381
2013-02-05,0.2927835051546392,1367
2013-02-06,0.27422680412371137,1367
2013-02-07,0.07628865979381447,1329
2013-02-08,0.0680412371134021,1339
2013-02-12,0.22680412371134023,1367
2013-02-13,0.27835051546391754,1319
2013-02-14,0.3278350515463918,1319
2013-02-15,0.2804123711340206,1317
2013-02-18,0.31546391752577324,1331
2013-02-19,0.24536082474226806,1317
2013-02-20,0.20618556701030932,1261
2013-02-21,0.2701030927835052,1317
2013-02-22,0.31546391752577324,1346
2013-02-25,0.3731958762886598,1346
2013-02-26,0.4041237113402062,1346
2013-02-27,0.3752577319587629,1217
2013-02-28,0.443298969072165,1129
2013-03-04,0.36907216494845363,1139
2013-03-05,0.3814432989690722,1139
2013-03-06,0.46804123711340206,1210
2013-03-07,0.47010309278350515,1287
2013-03-08,0.48041237113402063,1317
2013-03-11,0.3917525773195877,1360
2013-03-12,0.4597938144329897,1360
2013-03-13,0.4123711340206186,1317
2013-03-14,0.38969072164948454,1317
2013-03-15,0.4,1317
2013-03-18,0.47628865979381446,1234
2013-03-19,0.47010309278350515,1191
2013-03-20,0.3628865979381444,1234
2013-03-21,0.33608247422680415,1180
2013-03-22,0.3752577319587629,1180
2013-03-25,0.3628865979381444,1166
2013-03-26,0.39587628865979385,1166
2013-03-27,0.4597938144329897,1123
2013-03-28,0.45567010309278355,1290
2013-03-29,0.41649484536082476,1290
2013-04-01,0.4948453608247423,1359
2013-04-02,0.45360824742268047,1307
2013-04-03,0.46804123711340206,1307
2013-04-04,0.5649484536082474,1403
2013-04-05,0.6061855670103093,1410
2013-04-08,0.47010309278350515,1437
2013-04-09,0.4329896907216495,1437
2013-04-10,0.40824742268041236,1446
2013-04-11,0.41855670103092785,1346
2013-04-12,0.44742268041237115,1403
2013-04-15,0.4597938144329897,1417
2013-04-16,0.5773195876288659,1417
2013-04-17,0.6103092783505155,1336
2013-04-18,0.5587628865979382,1337
2013-04-19,0.5072164948453608,1337
2013-04-22,0.5402061855670104,1280
2013-04-23,0.5360824742268041,1323
2013-04-24,0.5587628865979382,1280
2013-04-25,0.49690721649484537,1481
2013-04-26,0.5463917525773196,1481
2013-04-29,0.5835051546391753,1440
2013-04-30,0.5814432989690722,1469
2013-05-02,0.5608247422680412,1466
2013-05-03,0.5649484536082474,1466
2013-05-06,0.6061855670103093,1466
2013-05-07,0.6907216494845361,1466
2013-05-08,0.7051546391752577,1437
2013-05-09,0.6783505154639176,1504
2013-05-10,0.5938144329896907,1504
2013-05-13,0.7505154639175258,1504
2013-05-14,0.7216494845360825,1561
2013-05-15,0.7051546391752577,1426
2013-05-16,0.7587628865979381,1410
2013-05-20,0.6020618556701032,1480
2013-05-21,0.6701030927835052,1494
2013-05-22,0.711340206185567,1396
2013-05-23,0.7608247422680413,1574
2013-05-24,0.7443298969072165,1574
2013-05-27,0.711340206185567,1589
2013-05-28,0.6948453608247422,1589
2013-05-29,0.6371134020618557,1546
2013-05-30,0.7010309278350515,1531
2013-05-31,0.7443298969072165,1560
2013-06-03,0.7443298969072165,1603
2013-06-04,0.7752577319587629,1603
2013-06-05,0.8164948453608247,1471
2013-06-07,0.8350515463917526,1517
2013-06-10,0.8721649484536083,1596
2013-06-11,0.7938144329896908,1626
2013-06-12,0.7278350515463918,1626
2013-06-13,0.7793814432989691,1687
2013-06-14,0.8123711340206186,1726
2013-06-17,0.7649484536082475,1726
2013-06-18,0.7525773195876289,1771
2013-06-19,0.8061855670103093,1771
2013-06-20,0.8371134020618557,1883
2013-06-21,0.8536082474226805,1869
2013-06-24,0.7896907216494846,1874
2013-06-25,0.8226804123711341,1874
2013-06-26,0.8103092783505155,1874
2013-06-27,0.8226804123711341,1874
2013-06-28,0.8309278350515464,1874
2013-07-01,0.8639175257731959,1901
2013-07-02,0.8061855670103093,1883
2013-07-03,0.8247422680412371,1916
2013-07-04,0.8185567010309278,1876
2013-07-05,0.8329896907216495,1876
2013-07-08,0.8061855670103093,1833
2013-07-09,0.8103092783505155,1876
2013-07-10,0.8268041237113403,1833
2013-07-11,0.8123711340206186,1966
2013-07-12,0.7917525773195877,1907
2013-07-15,0.8515463917525773,1946
2013-07-16,0.8597938144329896,1946
2013-07-17,0.8041237113402062,1946
2013-07-18,0.8226804123711341,1829
2013-07-19,0.8577319587628867,1809
2013-07-22,0.8494845360824742,1809
2013-07-23,0.8350515463917526,1809
2013-07-24,0.8144329896907216,1751
2013-07-25,0.8412371134020619,1831
2013-07-26,0.8515463917525773,1831
2013-07-29,0.8515463917525773,1831
2013-07-30,0.8474226804123711,1824
2013-07-31,0.8494845360824742,1816
2013-08-01,0.8824742268041237,1717
2013-08-02,0.8701030927835052,1727
2013-08-05,0.8762886597938144,1727
2013-08-06,0.8494845360824742,1713
2013-08-07,0.8969072164948454,1751
2013-08-08,0.9092783505154639,1751
2013-08-09,0.9072164948453608,1751
2013-08-12,0.9092783505154639,1751
2013-08-13,0.9030927835051547,1784
2013-08-14,0.8948453608247423,1727
2013-08-16,0.8969072164948454,1844
2013-08-19,0.8865979381443299,1793
2013-08-20,0.8701030927835052,1799
2013-08-21,0.8989690721649485,1813
2013-08-22,0.9092783505154639,1876
2013-08-23,0.8350515463917526,1876
2013-08-26,0.8618556701030928,1833
2013-08-27,0.8329896907216495,1787
2013-08-28,0.8494845360824742,1816
2013-08-29,0.8309278350515464,1699
2013-08-30,0.8226804123711341,1713
2013-09-02,0.7670103092783505,1753
2013-09-03,0.7525773195876289,1753
2013-09-04,0.7587628865979381,1753
2013-09-05,0.7422680412371134,1806
2013-09-06,0.7340206185567011,1806
2013-09-09,0.7793814432989691,1806
2013-09-10,0.7587628865979381,1806
2013-09-11,0.7195876288659795,1741
2013-09-12,0.7793814432989691,1751
2013-09-13,0.777319587628866,1814
2013-09-16,0.7360824742268042,1751
2013-09-17,0.7711340206185567,1837
2013-09-23,0.7958762886597939,1791
2013-09-24,0.7587628865979381,1791
2013-09-25,0.7072164948453609,1791
2013-09-26,0.6618556701030929,1709
2013-09-27,0.6742268041237114,1656
2013-09-30,0.731958762886598,1640
2013-10-01,0.7505154639175258,1640
2013-10-02,0.7051546391752577,1554
2013-10-04,0.6639175257731958,1517
2013-10-07,0.7752577319587629,1589
2013-10-08,0.7175257731958763,1503
2013-10-10,0.7402061855670103,1561
2013-10-11,0.6783505154639176,1553
2013-10-14,0.6824742268041237,1574
2013-10-15,0.5525773195876289,1599
2013-10-16,0.5360824742268041,1584
2013-10-17,0.5608247422680412,1407
2013-10-18,0.5855670103092784,1407
2013-10-21,0.6391752577319587,1433
2013-10-22,0.6329896907216495,1433
2013-10-23,0.6391752577319587,1376
2013-10-24,0.5752577319587628,1434
2013-10-25,0.49690721649484537,1453
2013-10-28,0.5443298969072166,1506
2013-10-29,0.5670103092783505,1506
2013-10-30,0.5216494845360825,1563
2013-10-31,0.5463917525773196,1467
2013-11-01,0.6103092783505155,1460
2013-11-04,0.5649484536082474,1423
2013-11-05,0.5587628865979382,1394
2013-11-06,0.5567010309278351,1294
2013-11-07,0.5567010309278351,1400
2013-11-08,0.4907216494845361,1370
2013-11-11,0.3587628865979382,1390
2013-11-12,0.3752577319587629,1390
2013-11-13,0.4041237113402062,1390
2013-11-14,0.443298969072165,1391
2013-11-15,0.4742268041237113,1417
2013-11-18,0.3278350515463918,1431
2013-11-19,0.3278350515463918,1431
2013-11-20,0.33608247422680415,1474
2013-11-21,0.3587628865979382,1509
2013-11-22,0.4,1556
2013-11-25,0.4020618556701031,1599
2013-11-26,0.3484536082474227,1613
2013-11-27,0.30515463917525776,1551
2013-11-28,0.22680412371134023,1666
2013-11-29,0.2907216494845361,1666
2013-12-02,0.38556701030927837,1666
2013-12-03,0.443298969072165,1666
2013-12-04,0.41855670103092785,1684
2013-12-05,0.41855670103092785,1499
2013-12-06,0.36701030927835054,1499
2013-12-09,0.3835051546391753,1574
2013-12-10,0.311340206185567,1574
2013-12-11,0.2701030927835052,1560
2013-12-12,0.2391752577319588,1680
2013-12-13,0.16494845360824745,1646
2013-12-16,0.2309278350515464,1699
2013-12-17,0.2989690721649485,1741
2013-12-18,0.3505154639175258,1741
2013-12-19,0.23298969072164952,1673
2013-12-20,0.22268041237113406,1674
2013-12-23,0.2824742268041237,1656
